#TYPE System.Management.Automation.PSCustomObject
"technique_id","technique_name","event_id","event_name","link_text","source_name","sec_rec_name"
"T1115","Clipboard Data","-1","This auditing subcategory does not contain any events. It is intended for future use.","-","No Source","No Recommendation"
"T1213","Data from Information Repositories","-1","This auditing subcategory does not contain any events. It is intended for future use.","-","No Source","No Recommendation"
"T1005","Data from Local System","200",,,,
"T1005","Data from Local System","201",,,,
"T1005","Data from Local System","202",,,,
"T1005","Data from Local System","203",,,,
"T1005","Data from Local System","204",,,,
"T1005","Data from Local System","205",,,,
"T1005","Data from Local System","206",,,,
"T1005","Data from Local System","207",,,,
"T1005","Data from Local System","208",,,,
"T1005","Data from Local System","209",,,,
"T1005","Data from Local System","210",,,,
"T1005","Data from Local System","211",,,,
"T1005","Data from Local System","212",,,,
"T1005","Data from Local System","213",,,,
"T1005","Data from Local System","214",,,,
"T1005","Data from Local System","215",,,,
"T1005","Data from Local System","216",,,,
"T1005","Data from Local System","217",,,,
"T1005","Data from Local System","218",,,,
"T1005","Data from Local System","219",,,,
"T1005","Data from Local System","220",,,,
"T1005","Data from Local System","221",,,,
"T1005","Data from Local System","222",,,,
"T1005","Data from Local System","223",,,,
"T1005","Data from Local System","224",,,,
"T1005","Data from Local System","225",,,,
"T1005","Data from Local System","226",,,,
"T1005","Data from Local System","227",,,,
"T1005","Data from Local System","228",,,,
"T1005","Data from Local System","229",,,,
"T1005","Data from Local System","230",,,,
"T1005","Data from Local System","231",,,,
"T1005","Data from Local System","232",,,,
"T1005","Data from Local System","233",,,,
"T1005","Data from Local System","234",,,,
"T1005","Data from Local System","235",,,,
"T1005","Data from Local System","236",,,,
"T1005","Data from Local System","237",,,,
"T1005","Data from Local System","238",,,,
"T1005","Data from Local System","239",,,,
"T1005","Data from Local System","240",,,,
"T1005","Data from Local System","241",,,,
"T1005","Data from Local System","242",,,,
"T1005","Data from Local System","243",,,,
"T1005","Data from Local System","244",,,,
"T1005","Data from Local System","245",,,,
"T1005","Data from Local System","246",,,,
"T1005","Data from Local System","247",,,,
"T1005","Data from Local System","248",,,,
"T1005","Data from Local System","249",,,,
"T1005","Data from Local System","250",,,,
"T1005","Data from Local System","251",,,,
"T1005","Data from Local System","252",,,,
"T1005","Data from Local System","253",,,,
"T1005","Data from Local System","254",,,,
"T1005","Data from Local System","255","Error","https://docs.microsoft.com/en-us/sysinternals/downloads/sysmon","Sysmon","No Recommendation"
"T1005","Data from Local System","256",,,,
"T1005","Data from Local System","257",,,,
"T1005","Data from Local System","258",,,,
"T1005","Data from Local System","259",,,,
"T1005","Data from Local System","260",,,,
"T1005","Data from Local System","261",,,,
"T1005","Data from Local System","262",,,,
"T1005","Data from Local System","263",,,,
"T1005","Data from Local System","264",,,,
"T1005","Data from Local System","265",,,,
"T1005","Data from Local System","266",,,,
"T1005","Data from Local System","267",,,,
"T1005","Data from Local System","268",,,,
"T1005","Data from Local System","269",,,,
"T1005","Data from Local System","270",,,,
"T1005","Data from Local System","271",,,,
"T1005","Data from Local System","272",,,,
"T1005","Data from Local System","273",,,,
"T1005","Data from Local System","274",,,,
"T1005","Data from Local System","275",,,,
"T1005","Data from Local System","276",,,,
"T1005","Data from Local System","277",,,,
"T1005","Data from Local System","278",,,,
"T1005","Data from Local System","279",,,,
"T1005","Data from Local System","280",,,,
"T1005","Data from Local System","281",,,,
"T1005","Data from Local System","282",,,,
"T1005","Data from Local System","283",,,,
"T1005","Data from Local System","284",,,,
"T1005","Data from Local System","285",,,,
"T1005","Data from Local System","286",,,,
"T1005","Data from Local System","287",,,,
"T1005","Data from Local System","288",,,,
"T1005","Data from Local System","289",,,,
"T1005","Data from Local System","290",,,,
"T1005","Data from Local System","291",,,,
"T1005","Data from Local System","292",,,,
"T1005","Data from Local System","293",,,,
"T1005","Data from Local System","294",,,,
"T1005","Data from Local System","295",,,,
"T1005","Data from Local System","296",,,,
"T1005","Data from Local System","297",,,,
"T1005","Data from Local System","298",,,,
"T1005","Data from Local System","299",,,,
"T1005","Data from Local System","300",,,,
"T1005","Data from Local System","301",,,,
"T1005","Data from Local System","302",,,,
"T1005","Data from Local System","303",,,,
"T1005","Data from Local System","304",,,,
"T1005","Data from Local System","305",,,,
"T1005","Data from Local System","306",,,,
"T1005","Data from Local System","307",,,,
"T1005","Data from Local System","308",,,,
"T1005","Data from Local System","309",,,,
"T1005","Data from Local System","310",,,,
"T1005","Data from Local System","311",,,,
"T1005","Data from Local System","312",,,,
"T1005","Data from Local System","313",,,,
"T1005","Data from Local System","314",,,,
"T1005","Data from Local System","315",,,,
"T1005","Data from Local System","316",,,,
"T1005","Data from Local System","317",,,,
"T1005","Data from Local System","318",,,,
"T1005","Data from Local System","319",,,,
"T1005","Data from Local System","320",,,,
"T1005","Data from Local System","321",,,,
"T1005","Data from Local System","322",,,,
"T1005","Data from Local System","323",,,,
"T1005","Data from Local System","324",,,,
"T1005","Data from Local System","325",,,,
"T1005","Data from Local System","326",,,,
"T1005","Data from Local System","327",,,,
"T1005","Data from Local System","328",,,,
"T1005","Data from Local System","329",,,,
"T1005","Data from Local System","330",,,,
